week,mean,lo,hi,sim,method,Rt_true
11,2.0095298509118704,1.5767995724552748,2.6780321974110666,3,NeuralSBI,1.3844436946295442
12,2.0200991661297953,1.5804741043510364,2.685231077886031,3,NeuralSBI,1.2545666476074924
13,2.0319534364072886,1.5831254523007152,2.6843387481832335,3,NeuralSBI,1.051035353876036
14,2.0356395955182593,1.5678455775110094,2.687437461155022,3,NeuralSBI,0.8186702715485005
15,2.0252197497466993,1.5392807299788804,2.6889998157561137,3,NeuralSBI,0.6293113537681118
16,2.017217075790282,1.5030097492201806,2.6807743224579905,3,NeuralSBI,0.5108501176484301
17,1.9986977138113664,1.4725476262692054,2.6672860693783194,3,NeuralSBI,0.445443276259267
18,1.968655419003201,1.4227560597267688,2.6910654695351117,3,NeuralSBI,0.40856187829937807
19,1.9312698485552118,1.3476351184804436,2.6944386272213134,3,NeuralSBI,0.38452484430293116
20,1.8933129549221555,1.2676484719312953,2.693379822554335,3,NeuralSBI,0.36562845967113033
21,1.8326137739707868,1.19739263378487,2.722876062018642,3,NeuralSBI,0.3485636753772071
22,1.7844129620735405,1.1288945929070167,2.7527508804296943,3,NeuralSBI,0.3320864650471996
23,1.7328761230959202,1.0596205432365273,2.7913235532626444,3,NeuralSBI,0.31587591036100465
24,1.6815264782425396,1.0000564841249973,2.8187162906570586,3,NeuralSBI,0.29997868822398777
25,1.6224527042041477,0.9387001978666967,2.8206377657442094,3,NeuralSBI,0.28455022613024494
26,1.5674428489067571,0.8722156368167293,2.807859561372992,3,NeuralSBI,0.26976525635407084
27,1.5070872806676208,0.810996097363234,2.79875904825345,3,NeuralSBI,0.2557755595484761
28,1.4613404724638883,0.760143018622812,2.8062839978813856,3,NeuralSBI,0.24270422643022022
29,1.407516844174089,0.7143016066709897,2.813367679729251,3,NeuralSBI,0.230644249262828
30,1.360814726610397,0.6732877597144686,2.820859117799904,3,NeuralSBI,0.21966397959694622
31,1.32325165016463,0.6371534958209628,2.8317948354653524,3,NeuralSBI,0.20981156357210254
32,1.2847634237431822,0.6047126274816185,2.8018272784226768,3,NeuralSBI,0.20112137863078888
33,1.248026241302116,0.5858252109091888,2.7665639985267103,3,NeuralSBI,0.19361948553361583
34,1.2084995309465811,0.5692576551065806,2.7152336071000285,3,NeuralSBI,0.1873292949686381
35,1.1803543241293988,0.5610901456111305,2.6819860892254828,3,NeuralSBI,0.1822456229201654
36,1.16217470756544,0.5602297016572442,2.589453726421158,3,NeuralSBI,0.17825136318747745
37,1.1382092776064054,0.5611332429099403,2.523920669137178,3,NeuralSBI,0.17522161833516242
38,1.1249351128560487,0.5646647666173855,2.455792018481464,3,NeuralSBI,0.17305187801969993
39,1.1276673441251548,0.5671337177587108,2.3937635002920543,3,NeuralSBI,0.17165382176077662
40,1.1252815371520184,0.5691639075918226,2.337461812893834,3,NeuralSBI,0.17095188609320525
41,1.1177901472198344,0.5731644793824441,2.2602183846868984,3,NeuralSBI,0.17088042038412707
42,1.1119269674926175,0.5784404353918687,2.2056514888019287,3,NeuralSBI,0.17138129762404064
43,1.120879483564593,0.5884547908722557,2.16819901971768,3,NeuralSBI,0.17240187872944981
44,1.119844034464851,0.5954816579672166,2.1232671112718093,3,NeuralSBI,0.17389325399969427
45,1.1259888342809552,0.5969833727158661,2.12907883272777,3,NeuralSBI,0.1758087052937848
46,1.1157146447073374,0.5924871984584799,2.1258040130907125,3,NeuralSBI,0.178102348647588
47,1.114982114893043,0.6066748647036776,2.167545510844043,3,NeuralSBI,0.18072793045644148
48,1.1143046895379092,0.6003610429219666,2.2292092611793572,3,NeuralSBI,0.18363776172239182
49,1.1186490023280267,0.5908563240857142,2.3776128608131586,3,NeuralSBI,0.1867817846926411
50,1.1247663859051031,0.5696495066006882,2.4512889427427718,3,NeuralSBI,0.19010677478943871
51,1.129604518190342,0.5486011360185217,2.572911523621311,3,NeuralSBI,0.19355568818451555
4,5.149524306470633,5.001407920364432,5.299771918473161,4,EpiEstim,1.644292404662721
5,2.0196501235675663,1.9781121763428704,2.061613680370981,4,EpiEstim,1.5934870281543743
6,3.33516042755991,3.2971916037325997,3.373343610244403,4,EpiEstim,1.5397178807225114
7,1.5429547270546813,1.52863447001829,1.5573408253119856,4,EpiEstim,1.4782576653804622
8,2.2454462701914673,2.231447270422533,2.2594884401519164,4,EpiEstim,1.4010108513761725
9,1.8858489850745908,1.8772022572128069,1.894515307448144,4,EpiEstim,1.296277107542763
10,1.8149642046279968,1.8087361953638668,1.821202770401044,4,EpiEstim,1.1546261532212487
11,1.4012221120936832,1.3971286661255684,1.4053214634911593,4,EpiEstim,0.981943634962417
12,1.4817224835871503,1.4781491005437872,1.4853001212743016,4,EpiEstim,0.8075458289797277
13,0.9209294453522974,0.9186024418258668,0.9232593519879116,4,EpiEstim,0.6651758697205901
14,0.9519089162501736,0.9494477668817916,0.9543732074927516,4,EpiEstim,0.5673663686254957
15,0.5563279170722256,0.5544014382267634,0.5582576912123597,4,EpiEstim,0.506145522358174
16,0.7398792228427334,0.7369406898107302,0.742823522294469,4,EpiEstim,0.4681001628410447
17,0.4270333624150607,0.4244532526639126,0.4296211823681325,4,EpiEstim,0.44284148864275374
18,0.4733165688794968,0.4692530571535582,0.4773973568996584,4,EpiEstim,0.42417559704695423
19,0.530179644271664,0.5240397341757208,0.5363548196466641,4,EpiEstim,0.4088234193066463
20,0.4489557541594735,0.4413135683418182,0.4566626330300453,4,EpiEstim,0.39520579148624707
21,0.4494274752166041,0.4382590972683829,0.4607344181299516,4,EpiEstim,0.3825857320689401
22,0.5091410970579933,0.4917856535271178,0.526793293707332,4,EpiEstim,0.3706558110493529
23,0.4121307961447718,0.3906708175113426,0.4341564712309932,4,EpiEstim,0.3593007835941605
24,0.2334937155289393,0.209227106164567,0.2590725327602964,4,EpiEstim,0.34847780004769935
25,0.4731759846841462,0.4058501719415254,0.5455925538654045,4,EpiEstim,0.33818233471421794
26,0.2932433052666549,0.219659358400678,0.3772939282906076,4,EpiEstim,0.32841856594576024
27,0.389966617621739,0.2443900030853416,0.5690096994496397,4,EpiEstim,0.31919729646303513
28,0.538979041225669,0.2784983355955707,0.8840171872721816,4,EpiEstim,0.31052692295639295
29,0.1732633803109717,0.0209829991716045,0.4826808839006791,4,EpiEstim,0.3024151285134757
30,0.6482497328315012,0.0164122622616951,2.391315120576973,4,EpiEstim,0.29486821984703027
31,4.264799136482201,0.1079753656290216,15.732329910492044,4,EpiEstim,0.28789141657127937
32,4.9993983921104554,0.12657380852842,18.442178011586503,4,EpiEstim,0.28148935205644854
33,4.999999846492894,0.1265890360349859,18.44439670430047,4,EpiEstim,0.2756664882080475
34,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.2704275697188369
35,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.26577809713716916
36,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.26171408880061875
37,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.25819156524723347
38,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.2551605864423174
39,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.25257553801125676
40,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.2503944486669057
41,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.24857839544886898
42,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.2470909844650776
43,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.24589789709813242
44,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.24496649354482264
45,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.24426546716201122
46,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.24376454444697532
47,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.2434342266254436
48,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.2432455697870469
49,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.2431700013193293
50,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.24317917106540352
51,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.24324483617935172
52,5.0,0.1265890399214493,18.444397270569677,4,EpiEstim,0.2433387790861234
1,2.5350029954933655,2.1547525461693606,2.91525344481737,4,POMP,1.7455422688306104
2,2.2954609849322196,1.9511418371923863,2.6397801326720525,4,POMP,1.694604143236038
3,2.065506085066636,1.7556801723066406,2.375331997826631,4,POMP,1.644292404662721
4,1.848775984231487,1.571459586596764,2.12609238186621,4,POMP,1.5934870281543743
5,1.6475489775000292,1.4004166308750248,1.894681324125033,4,POMP,1.5397178807225114
6,1.4629424923817689,1.2435011185245033,1.6823838662390338,4,POMP,1.4782576653804622
7,1.295248616764072,1.1009613242494611,1.4895359092786826,4,POMP,1.4010108513761725
8,1.1443453688737375,0.9726935635426768,1.315997174204798,4,POMP,1.296277107542763
9,1.0100034151134016,0.8585029028463914,1.1615039273804115,4,POMP,1.1546261532212487
10,0.8919208058886603,0.7581326850053612,1.0257089267719592,4,POMP,0.981943634962417
11,0.7895243786589772,0.6710957218601306,0.9079530354578236,4,POMP,0.8075458289797277
12,0.7017988859276229,0.5965290530384794,0.8070687188167662,4,POMP,0.6651758697205901
13,0.6273253616848767,0.5332265574321452,0.7214241659376082,4,POMP,0.5673663686254957
14,0.5645111125698213,0.4798344456843481,0.6491877794552945,4,POMP,0.506145522358174
15,0.5118205360181217,0.4350474556154034,0.58859361642084,4,POMP,0.4681001628410447
16,0.4679145046104918,0.397727328918918,0.5381016803020655,4,POMP,0.44284148864275374
17,0.4317002288287778,0.3669451945044611,0.4964552631530944,4,POMP,0.42417559704695423
18,0.402310772866689,0.3419641569366856,0.4626573887966922,4,POMP,0.4088234193066463
19,0.3789481645132964,0.3221059398363019,0.4357903891902908,4,POMP,0.39520579148624707
20,0.3605141159439062,0.3064369985523203,0.4145912333354921,4,POMP,0.3825857320689401
21,0.3460454988988826,0.2941386740640502,0.3979523237337149,4,POMP,0.3706558110493529
22,0.3347816169934608,0.2845643744444417,0.3849988595424799,4,POMP,0.3593007835941605
23,0.3261061402073766,0.2771902191762702,0.3750220612384831,4,POMP,0.34847780004769935
24,0.3195051321905549,0.2715793623619716,0.3674309020191381,4,POMP,0.33818233471421794
25,0.314536480800002,0.2673560086800017,0.3617169529200023,4,POMP,0.32841856594576024
26,0.3108075216084872,0.2641863933672141,0.3574286498497603,4,POMP,0.31919729646303513
27,0.307958650372034,0.2617648528162289,0.3541524479278392,4,POMP,0.31052692295639295
28,0.3056516566693285,0.2598039081689292,0.3514994051697278,4,POMP,0.3024151285134757
29,0.3035621725766247,0.258027846690131,0.3490964984631184,4,POMP,0.29486821984703027
30,0.3013756724788106,0.256169321606989,0.3465820233506322,4,POMP,0.28789141657127937
31,0.2987868374514132,0.2539688118337013,0.3436048630691252,4,POMP,0.28148935205644854
32,0.2955020859255223,0.251176773036694,0.3398273988143507,4,POMP,0.2756664882080475
33,0.2912450481422615,0.2475582909209222,0.3349318053636007,4,POMP,0.2704275697188369
34,0.2857646796957935,0.2428999777414244,0.3286293816501625,4,POMP,0.26577809713716916
35,0.2788454991159809,0.2370186742485838,0.3206723239833781,4,POMP,0.26171408880061875
36,0.2704200338006134,0.2298570287305214,0.3109830388707054,4,POMP,0.25819156524723347
37,0.2608537469298643,0.2217256848903847,0.2999818089693439,4,POMP,0.2551605864423174
38,0.2505896334327808,0.2130011884178636,0.2881780784476979,4,POMP,0.25257553801125676
39,0.2400279076120224,0.204023721470219,0.2760320937538257,4,POMP,0.2503944486669057
40,0.2295185580641705,0.1950907743545449,0.263946341773796,4,POMP,0.24857839544886898
41,0.2193593323170256,0.1864554324694718,0.2522632321645794,4,POMP,0.2470909844650776
42,0.2097980646471308,0.1783283549500612,0.2412677743442004,4,POMP,0.24589789709813242
43,0.2010382545722808,0.1708825163864387,0.2311939927581229,4,POMP,0.24496649354482264
44,0.1932469329956837,0.1642598930463311,0.2222339729450362,4,POMP,0.24426546716201122
45,0.186564068729023,0.1585794584196695,0.2145486790383764,4,POMP,0.24376454444697532
46,0.1811130319267263,0.1539460771377174,0.2082799867157353,4,POMP,0.2434342266254436
47,0.1770119193372423,0.1504601314366559,0.2035637072378286,4,POMP,0.2432455697870469
48,0.1743858519177376,0.1482279741300769,0.2005437297053982,4,POMP,0.2431700013193293
49,0.1733806878401464,0.1473735846641244,0.1993877910161684,4,POMP,0.24317917106540352
50,0.1741789812090386,0.1480521340276828,0.2003058283903944,4,POMP,0.24324483617935172
51,0.1770195093674514,0.1504665829623336,0.2035724357725691,4,POMP,0.2433387790861234
52,0.1822223712697385,0.1548890155792777,0.2095557269601993,4,POMP,0.2433387790861234
0,2.41710109342212,1.8673250566660995,2.955571833110979,4,NeuralSBI,1.7976521167943151
1,2.3377846771475754,1.8340800409992166,2.8668837571451617,4,NeuralSBI,1.7455422688306104
2,2.2596344790778895,1.783902675377655,2.7798716716500396,4,NeuralSBI,1.694604143236038
3,2.1843799341026937,1.7434871036076651,2.7105411221053957,4,NeuralSBI,1.644292404662721
4,2.1063035004894637,1.705259962992871,2.647740580308874,4,NeuralSBI,1.5934870281543743
5,2.041977311727029,1.6407266520156571,2.592096613113519,4,NeuralSBI,1.5397178807225114
6,1.9757894049614055,1.5727842837893422,2.53442627339726,4,NeuralSBI,1.4782576653804622
7,1.9149417488403349,1.4937134915117338,2.4869040225218595,4,NeuralSBI,1.4010108513761725
8,1.859684309669984,1.4213322182881112,2.4437235049910204,4,NeuralSBI,1.296277107542763
9,1.8066947023362143,1.3527584999749254,2.3942321561975617,4,NeuralSBI,1.1546261532212487
10,1.7602618713734244,1.3003018748881132,2.3581076977912763,4,NeuralSBI,0.981943634962417
11,1.7203110088784141,1.2317104552630296,2.3351366348750044,4,NeuralSBI,0.8075458289797277
12,1.6854923718698283,1.1819567871478993,2.3163332319626577,4,NeuralSBI,0.6651758697205901
13,1.6505277929110642,1.1259244966537687,2.2887947142632865,4,NeuralSBI,0.5673663686254957
14,1.6153747953024877,1.0742836749575537,2.2926415661289665,4,NeuralSBI,0.506145522358174
15,1.585658911539825,1.0297139772143782,2.3056766313564205,4,NeuralSBI,0.4681001628410447
16,1.5568637560850536,0.9916994519313724,2.3010919377830805,4,NeuralSBI,0.44284148864275374
17,1.5347978570730025,0.9473085515856617,2.304324399172606,4,NeuralSBI,0.42417559704695423
18,1.5247011283037686,0.9054754602854298,2.3079503288908576,4,NeuralSBI,0.4088234193066463
19,1.512888128392372,0.8748194159826959,2.3327861772738325,4,NeuralSBI,0.39520579148624707
20,1.5072448189974712,0.8541163907194004,2.3599042497924576,4,NeuralSBI,0.3825857320689401
21,1.4987908036053366,0.8231892949035667,2.3858850601651906,4,NeuralSBI,0.3706558110493529
22,1.49066449899586,0.7875169147291126,2.4096302922612574,4,NeuralSBI,0.3593007835941605
23,1.4841027017443609,0.7596627040117345,2.441076537764423,4,NeuralSBI,0.34847780004769935
24,1.4863321892779573,0.7245977821626228,2.493047644603526,4,NeuralSBI,0.33818233471421794
25,1.483332942611836,0.7036071720938838,2.5268073626956444,4,NeuralSBI,0.32841856594576024
26,1.4757166160803847,0.6864413812990607,2.5905912703306666,4,NeuralSBI,0.31919729646303513
27,1.4722279940353862,0.6697256667494423,2.6425647862723167,4,NeuralSBI,0.31052692295639295
28,1.4755369061444803,0.6490633786820964,2.701232286613616,4,NeuralSBI,0.3024151285134757
29,1.4731758342900045,0.6343921075089817,2.720555321766825,4,NeuralSBI,0.29486821984703027
30,1.4729264339338155,0.6190244381350684,2.7752372051141645,4,NeuralSBI,0.28789141657127937
31,1.4665203947436922,0.6061650520131399,2.801707279413675,4,NeuralSBI,0.28148935205644854
32,1.4662889823312253,0.6028899608931304,2.7975857365164214,4,NeuralSBI,0.2756664882080475
33,1.4582084376295277,0.6025149815992346,2.8029819354325394,4,NeuralSBI,0.2704275697188369
34,1.449512825876976,0.599876810137167,2.7734602850721797,4,NeuralSBI,0.26577809713716916
35,1.4442994071673585,0.603741400305747,2.719854218360339,4,NeuralSBI,0.26171408880061875
36,1.43575637620792,0.6115531149698026,2.6724630854267226,4,NeuralSBI,0.25819156524723347
37,1.4268502530445866,0.6187263348227767,2.6238479823966743,4,NeuralSBI,0.2551605864423174
38,1.4015143184422847,0.625447500865392,2.522842397442773,4,NeuralSBI,0.25257553801125676
39,1.381796997834574,0.6427676522768682,2.440357108860346,4,NeuralSBI,0.2503944486669057
40,1.3646356248160378,0.6602828439415356,2.4027270519910853,4,NeuralSBI,0.24857839544886898
41,1.3426589978779335,0.6626284878801944,2.357182953939775,4,NeuralSBI,0.2470909844650776
42,1.3171552705941214,0.673564833871036,2.324615524730817,4,NeuralSBI,0.24589789709813242
43,1.2836556589662012,0.6784493655513565,2.315841526006185,4,NeuralSBI,0.24496649354482264
44,1.246653914085835,0.6750919581521866,2.2823126924099637,4,NeuralSBI,0.24426546716201122
45,1.2234186759150245,0.6661421672879456,2.2696416566897324,4,NeuralSBI,0.24376454444697532
46,1.1974165968413257,0.667466458682513,2.2982569639324977,4,NeuralSBI,0.2434342266254436
47,1.1816202506645055,0.6566672458967475,2.3253715568185958,4,NeuralSBI,0.2432455697870469
48,1.172741191932354,0.6294144266857807,2.375157864828137,4,NeuralSBI,0.2431700013193293
49,1.14602764254622,0.5988483524866374,2.418579225781565,4,NeuralSBI,0.24317917106540352
50,1.1212175193364078,0.5701408103676813,2.528023273310613,4,NeuralSBI,0.24324483617935172
51,1.0984112538132815,0.5362981718237306,2.665897202424715,4,NeuralSBI,0.2433387790861234
